,ID,tags,text
4631,NCT03146663,"1:19:treatment,21:30:treatment,107:121:treatment,123:137:treatment,141:154:treatment,","Prior chemotherapy, radiation (other than short cycle of radiation to reduce bone pain), treatment with a VEGF inhibitor, PARP inhibitor or immunotherapy within 21 days of first receipt of study drug"
4632,NCT03145298,"14:17:chronic_disease,29:33:chronic_disease,35:39:chronic_disease,41:48:chronic_disease,52:59:chronic_disease","Diagnosis of PAH other than IPAH, HPAH, PAH-CTD or PAH-HIV"
4633,NCT03145181,"1:24:treatment,74:90:treatment,92:110:treatment,115:153:treatment,165:204:treatment,,","Prior antitumor therapy as follows, before the first dose of study drug: Targeted therapy, epigenetic therapy, or treatment with an investigational drug or used an invasive investigational medical device within 21 days or at least 5 half-lives, whichever is less"
4634,NCT03144245,"1:10:chronic_disease,12:17:chronic_disease,19:26:chronic_disease,28:44:chronic_disease,46:58:chronic_disease,62:81:chronic_disease","Pulmonary, renal, hepatic, gastrointestinal, neurological or psychiatric disease that would limit compliance with study requirements"
4635,NCT03143985,"24:46:chronic_disease,74:120:chronic_disease,122:146:chronic_disease,164:179:chronic_disease,192:213:chronic_disease,217:223:chronic_disease,,288:299:chronic_disease","Clinically significant cardiovascular disease (e.g., uncontrolled or any New York Heart Association (NYHA) Class 3 or 4, congestive heart failure, uncontrolled or unstable angina, history of myocardial infarction or stroke within 6 months prior to study entry, or clinically significant arrhythmias not controlled by medication"
4636,NCT03143985,"1:26:treatment,28:40:treatment,42:50:treatment,59:71:treatment,77:90:treatment,,128:145:treatment,153:162:treatment,","Prior anti-cancer therapy (chemotherapy, targeted agents, radiotherapy, and immunotherapy) within the prior 21 days except for alkylating agents (e.g., melphalan) within the prior 28 days"
4637,NCT03143894,",,86:114:treatment,126:133:treatment,135:152:treatment,157:183:treatment","Treatment Status: At least 6 months and no more than 5 years after the conclusion of active breast cancer therapy, including surgery, radiation therapy and (neo)adjuvant chemotherapy, if administered"
4638,NCT03141359,"23:38:treatment,98:115:treatment,178:187:treatment,201:211:cancer",Subjects who have had prior radiation to the region of the chest that would result in overlap of radiation therapy fields and determined by the treating physician to impede the treatment of the study malignancy
4639,NCT03140527,"1:7:cancer,,43:66:cancer,72:88:treatment,,134:158:cancer",cancer within the past 5 years (excluding cervical cancer in situ with curative therapy for at least one year prior to screening and non-melanoma skin cancer)
4640,NCT03139227,"19:28:treatment,30:40:treatment,56:76:treatment","Concurrent use of tamoxifen, raloxifene, or any of the aromatase inhibitors"
4641,NCT03138733,"1:10:treatment,39:58:treatment,60:92:treatment,,",Treatment with potentially effective (anti-staphylococcal) systemic antibacterial treatment for more than 48 h within the 7 days prior to randomization
4642,NCT03137771,"43:56:treatment,78:86:treatment,106:124:chronic_disease,149:167:treatment,,197:212:treatment,214:238:treatment,243:266:treatment","Patients who received prior non-induction pembrolizumab, patients on chronic steroids or who have active autoimmune disease for which they received systemic treatment in the previous 2 years with corticosteroids, disease modifying agents, or immunosuppressive drugs"
4643,NCT03137758,"10:32:treatment,55:59:cancer,63:67:cancer,,",received cytotoxic chemotherapy for either metastatic HSPC or CRPC within the last 12 weeks or other investigational agents within 4 weeks
4644,NCT03137498,"32:41:allergy_name,45:64:allergy_name,68:76:allergy_name,78:82:allergy_name,84:91:allergy_name,93:102:allergy_name","Reported/documented allergy to lidocaine OR ketorolac (Toradol) OR morphine, corn, aspirin, ibuprofen"
4645,NCT03137121,"12:23:chronic_disease,30:46:cancer,48:64:chronic_disease","History of CNS disease (e.g. brain metastases, seizure disorder)"
4646,NCT03135990,"33:75:chronic_disease,83:115:chronic_disease,119:144:chronic_disease",A prior or present diagnosis of receptive and expressive language disorder and/or pervasive developmental disorder or severe mental retardation
4647,NCT03135171,"10:19:treatment,25:36:treatment,46:110:treatment,122:132:treatment,134:146:treatment,148:158:treatment,160:169:treatment,171:181:treatment,183:191:treatment,","Previous treatment with tocilizumab or other cytokine-targeted biologic disease modifying antirheumatic drugs (including adalimumab, certolizumab, etanercept, golimumab, infliximab, anakinra) within 3 months of enrollment"
4648,NCT03133013,"12:22:treatment,38:48:treatment,50:62:treatment,64:71:treatment,73:79:treatment,91:99:treatment","Prescribed interferon regularly with stimulants, opioid drugs (Ritalin, Opioid, etc.) and steroids"
4649,NCT03131635,"1:17:treatment,25:50:treatment,53:67:treatment,69:95:treatment,99:125:treatment,","Stable treatment (e.g., applied behavior analysis), speech therapy, psychotropic medication(s) or biomedical intervention(s) for at least 1 month prior to baseline measurements with no anticipated changes during study participation"
4650,NCT03131037,"1:30:treatment,61:92:treatment,101:118:treatment",Prior bone marrow transplants (including stem cells) except autologous stem cell transplant without immunosuppression is NOT considered an exclusion
4651,NCT03130218,"8:31:chronic_disease,40:46:chronic_disease,50:94:chronic_disease",Severe reactive airway disease such as asthma or chronic obstructive pulmonary disease (COPD)
4652,NCT03126370,"18:21:treatment,28:37:treatment,42:79:treatment,109:118:treatment,122:125:chronic_disease",Have been taking TDF and a ritonavir- or cobicistat-boosted protease inhibitor as part of standard care for treatment of HIV
4653,NCT03125902,"1:24:chronic_disease,55:62:treatment,70:79:treatment",Spinal cord compression not definitively treated with surgery and/or radiation
4654,NCT03124355,"37:57:chronic_disease,65:76:chronic_disease,78:89:treatment","Medical conditions that can explain postural tachycardia (e.g., dehydration, medications)"
4655,NCT03123783,"55:80:treatment,99:118:cancer,122:127:cancer",History of life-threatening toxicity related to prior anti-PD-1/PD-L1 treatment for subjects with metastatic melanoma or NSCLC
4656,NCT03123198,"92:105:chronic_disease,126:134:chronic_disease,167:197:treatment","Clients who need mental health services not available at the DBT-RU, such as treatment for schizophrenia or life-threatening anorexia, or who are currently obtaining optimum professional treatment that should not be ended"
4657,NCT03123055,"32:61:chronic_disease,63:83:chronic_disease,98:109:chronic_disease,111:133:chronic_disease","Participants with a history of idiopathic pulmonary fibrosis, organizing pneumonia, drug-induced pneumonitis, idiopathic pneumonitis, or evidence of active pneumonitis on the Screening chest CT scan"
4658,NCT03122912,"10:15:treatment,44:51:treatment,79:85:treatment,",Frequent NSAID use (not including low dose aspirin) and not willing to go off NSAIDS for 3 weeks prior to enrollment and to end of study
4659,NCT03122691,"12:34:chronic_disease,55:64:chronic_disease,66:91:chronic_disease","History of xerostomia (dry mouth), or the presence of mucositis, gum infection or bleeding, or other significant oral cavity disease or disorder that in the investigator's opinion may affect the collection of oral fluid samples"
4660,NCT03121352,"45:116:allergy_name,118:129:allergy_name,131:144:allergy_name,149:161:allergy_name","History of allergic reactions attributed to compounds of similar chemical or biologic composition to nab-paclitaxel, carboplatin, pembrolizumab, or other agents used in this study"
4661,NCT03120728,"71:97:treatment,99:107:treatment,109:118:treatment,120:133:treatment","Use of medications that interact with contraceptive steroid hormones: anti-epileptic medications, rifampin, rifabutin, fosamprenavir, etc"
4662,NCT03119363,"24:41:chronic_disease,80:86:chronic_disease,105:115:treatment,,","Confounding underlying medical illnesses which may cause fatigue (e.g., severe Anemia not controlled by medication, per self-report corroborated by medical chart review (e.g., Hb<10gm/dl)"
4663,NCT03118973,"1:17:chronic_disease,19:31:chronic_disease,59:83:treatment","Thrombocytopenia, coagulopathy, or indication for ongoing anti-coagulation therapy"
4664,NCT03116685,"18:41:chronic_disease,28:41:chronic_disease,69:86:treatment,98:123:chronic_disease,132:147:chronic_disease,157:183:chronic_disease,188:208:chronic_disease","The existence of secondary hyperoxaluria, e.g. hyperoxaluria due to bariatric surgery or chronic gastrointestinal diseases such as cystic fibrosis, chronic inflammatory bowel disease and short-bowel syndrome"
4665,NCT03115398,"14:46:cancer,48:68:cancer,70:74:cancer,76:98:cancer,103:117:cancer","Diagnosis of invasive malignancy of the brain, head and neck region, lung, gastrointestinal tract, or uterine cervix"
4666,NCT03114020,",,84:103:treatment,105:123:treatment,125:148:treatment,153:156:treatment,","men who are sexually active must agree to use an adequate method of contraception (oral contraceptives, depot progesterone, condom plus spermicidal, or IUD) during the study and for 1 month after the final dose of study drug"
4667,NCT03113825,"1:24:treatment,28:44:treatment,57:70:cancer,,95:110:treatment",Prior neoadjuvant chemo or biologic therapy for current breast cancer within 4 weeks prior to planned surgery [Period 1]
4668,NCT03112863,"29:37:treatment,41:59:treatment,,123:140:chronic_disease,150:176:treatment,178:192:treatment,194:215:treatment,232:251:treatment","Those who have had a recent surgical or cosmetic procedure in the last 3 months that can affect facial wrinkles or facial hyperpigmentation, such as botulinum toxin injections, chemical peels, laser based therapies to the face, or face lift surgeries"
4669,NCT03112603,"205:239:treatment,250:268:treatment,270:297:treatment,299:340:treatment,342:352:treatment,354:363:treatment,365:376:treatment,378:386:treatment,388:397:treatment","must accept to be treated with only one of the following BAT options on Cycle 1 Day 1 (additions and changes are allowed during the course of the study, but only with BAT from the following BAT options): extracorporeal photopheresis (ECP), low-dose methotrexate (MTX), mycophenolate mofetil (MMF), mTOR inhibitors (everolimus or sirolimus), infliximab, rituximab, pentostatin, imatinib, ibrutinib"
4670,NCT03112590,"31:54:treatment,75:86:treatment,91:101:treatment",Must be candidates to receive paclitaxel chemotherapy in combination with trastuzumab and pertuzumab
4671,NCT03112174,"26:29:cancer,230:270:treatment,275:306:treatment","Pathologically confirmed MCL (in tumor tissue), with documentation of either overexpression of cyclin D1 in association with other relevant markers (eg, CD19, CD20, PAX5, CD5) or evidence of t(11;14) as assessed by cytogenetics, fluorescent in situ hybridization (FISH), or polymerase chain reaction (PCR)"
4672,NCT03110354,"32:50:cancer,59:70:cancer,74:82:cancer,96:105:treatment",Has a second concurrent active primary malignancy such as solid tumor or lymphoma under active treatment
4673,NCT03110107,"19:43:cancer,48:54:cancer,60:74:cancer","Participants with primary CNS malignancies, or tumors with CNS metastases as the only site of disease, will be excluded"
4674,NCT03109210,"11:31:chronic_disease,39:55:chronic_disease,122:132:treatment","untreated psychiatric disorder (e.g., major depression) found on structured interviews as these conditions have specific treatments and it would be inappropriate not to offer those treatments"
4675,NCT03104725,"14:34:chronic_disease,49:58:treatment,66:77:treatment",History of a post-spinal headache that required treatment with a blood patch
4676,NCT03104699,"1:14:treatment,24:98:treatment,107:116:treatment,118:128:treatment,133:190:treatment","Prior therapy with any antibody/drug targeting T-cell co-regulatory proteins (immune checkpoints) such as anti-PD-1, anti-PD-L1, or anti-cytotoxic T-lymphocyte antigen 4 (CTLA-4) antibodies"
4677,NCT03104699,"15:58:cancer,78:87:treatment,93:154:treatment","subjects with castration-resistant prostate cancer (CRPC), who may remain on treatment with luteinizing hormone-releasing hormone agonists or antagonists"
4678,NCT03101566,"12:28:treatment,,,82:92:treatment,144:162:chronic_disease","Inhaled or topical steroids, and adrenal replacement steroid doses > 10 mg daily prednisone equivalent, are permitted in the absence of active autoimmune disease"
4679,NCT03101566,"32:56:treatment,58:70:treatment,74:90:treatment,105:131:cancer",Patients may not have received prior systemic treatment (chemotherapy or targeted therapy) for advanced BTC (biliary tract cancer)
4680,NCT03100435,"36:57:allergy_name,67:104:chronic_disease,108:126:chronic_disease","Subjects with contraindications to wearing a mouth guard, such as chronic obstructive pulmonary disease or severe sleep apnea"
4681,NCT03097588,"125:135:allergy_name,137:149:allergy_name,151:164:allergy_name","Subjects with known hypersensitivity or other allergic reactions attributed to compounds of similar biologic composition to netupitant, palonosetron, dexamethasone, or other agents used in the study"
4682,NCT03095118,"27:52:treatment,63:79:treatment,81:84:treatment,86:98:treatment,100:110:treatment,114:126:treatment,","Patients who had received immunosuppressive therapy including cyclophosphamide, MMF, cyclosporine, tacrolimus or azathioprine in the last 3 months"
4683,NCT03093909,"77:93:chronic_disease,95:106:chronic_disease,119:134:chronic_disease,136:155:chronic_disease,157:193:chronic_disease,195:219:chronic_disease,221:239:chronic_disease,244:281:chronic_disease","Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, bradycardia, related to cardiac disease, bundle branch block, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements"
4684,NCT03093272,"1:10:treatment,16:35:treatment,40:44:chronic_disease",Treatment with abiraterone acetate for CRPC in the past is required
4685,NCT03092635,"16:32:cancer,82:90:treatment,94:118:treatment","Treated stable brain metastases are allowed, as long as patient does not require steroids or anti-seizure medications"
4686,NCT03090607,"12:31:chronic_disease,33:46:chronic_disease,83:119:treatment","History of heartburn-like pain, regurgitation, or both prior to the initiation of proton pump inhibitor (PPIs) therapy"
4687,NCT03089554,"14:34:chronic_disease,77:93:chronic_disease,107:131:chronic_disease,133:157:chronic_disease,159:177:chronic_disease,182:219:chronic_disease,253:269:treatment","Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with targeted therapy, in the opinion of the treating physician"
4688,NCT03088072,"1:11:chronic_disease,16:30:chronic_disease,44:64:chronic_disease","AV fistula, or pseudoaneurysm), or serious pericardial effusion)"
4689,NCT03088033,"13:15:chronic_disease,34:43:treatment,49:58:treatment,",Symptoms of HF requiring current treatment with diuretics for > 30 days
4690,NCT03087903,"15:40:chronic_disease,54:88:treatment,100:131:treatment",Patients with hormone sensitive disease who received prior androgen deprivation therapy as part of primary/salvage local treatment
4691,NCT03085485,"24:35:chronic_disease,46:70:treatment,74:98:chronic_disease",Clinically significant arrhythmias requiring anti-arrhythmic agent(s) or conduction abnormalities that in the opinion of the investigator that affect patient safety
4692,NCT03085095,"118:125:treatment,127:144:treatment,146:157:treatment,212:240:treatment","Evidence of biochemical (PSA) or clinical relapse following local primary intervention with curative intent, such as surgery, radiation therapy, cryotherapy, or high-frequency ultrasound and not a candidate for salvage treatment by surgery"
4693,NCT03084640,"21:36:chronic_disease,,109:121:chronic_disease,123:138:chronic_disease,140:166:chronic_disease,170:200:chronic_disease","Severe uncontrolled cardiac disease within 6 months of screening, including but not limited to uncontrolled hypertension; unstable angina; myocardial infarction (MI) or cerebrovascular accident (CVA)"
4694,NCT03079297,"1:24:treatment,26:29:treatment,34:38:treatment,49:81:treatment","Vagus nerve stimulation, ECT, or rTMS, or other somatic antidepressant treatment during current episode"
4695,NCT03078530,"32:46:chronic_disease,58:66:chronic_disease,71:77:chronic_disease",Normal gross appearance of the colonic mucosa other than erythema and polyps
4696,NCT03078192,"27:30:chronic_disease,32:59:chronic_disease,63:75:chronic_disease,77:114:chronic_disease,118:143:chronic_disease,148:153:chronic_disease","Either has a diagnosis of PAH, isolated left heart disease or lung disease (chronic obstructive pulmonary disease or interstitial lung disease) or CTEPH using established clinical criteria"
4697,NCT03077412,"12:33:treatment,35:50:treatment,64:73:treatment,77:86:treatment,114:121:treatment","History of total proctocolectomy, total colectomy, presence of ileostomy or colostomy, or likely requirement for surgery during the study"
4698,NCT03077243,"1:38:chronic_disease,61:80:chronic_disease,127:134:treatment",Chronic Obstructive Pulmonary Disease exacerbation or other respiratory illness requiring hospitalization or precluding study therapy at the time of registration
4699,NCT03076034,"12:31:cancer,33:60:chronic_disease,62:77:chronic_disease,79:95:cancer","History of skeletal metastasis, primary hyperparathyroidism, Paget's disease, multiple myeloma"
4700,NCT03075826,"14:26:treatment,62:73:treatment,91:103:treatment,,",have had any chemotherapy (investigational or FDA approved) (hydroxyurea is permitted) or radiotherapy within 2 weeks prior to study entry or those who have not recovered from adverse events due to agents administered more than 2 weeks earlier
4701,NCT03073785,"1:23:cancer,67:81:cancer,90:116:cancer,131:148:chronic_disease,171:186:cancer","T 1-2N+MO or T3-4 NxMo, or borderline resectable and unresectable adenocarcinoma without distant metastatic disease or resectable T3-4 NxMo disease or M1 with controlled distant disease"
4702,NCT03073343,"13:26:chronic_disease,38:71:chronic_disease,75:104:chronic_disease",Evidence of liver disease other than non-alcoholic fatty liver disease or non-alcoholic steatohepatitis
4703,NCT03072238,"21:35:chronic_disease,37:46:chronic_disease,51:72:chronic_disease","Any other diseases, cardiovascular, pulmonary, or metabolic dysfunction, physical examination finding, or clinical laboratory finding giving reasonable suspicion of a disease or condition that contraindicates the use of an investigational drug or that may affect the interpretation of the results or renders the participants at high risk from treatment complications"
4704,NCT03072238,"27:66:cancer,93:119:treatment,123:138:treatment",Known untreated or active central nervous system (CNS) metastases (progressing or requiring anticonvulsant medications or corticosteroids for symptomatic control)
4705,NCT03072238,"1:33:treatment,56:72:treatment,80:92:treatment,94:103:treatment","Prior treatment with abiraterone or other known potent CYP17 inhibitors (e.g., ketoconazole, orteronel) or investigational agents that block androgen synthesis"
4706,NCT03072238,"1:25:chronic_disease,40:77:chronic_disease,79:107:chronic_disease","structural heart disease (e.g., severe left ventricular systolic dysfunction, left ventricular hypertrophy)"
4707,NCT03071692,"1:16:chronic_disease,8:16:chronic_disease,,,,,,,,,,409:418:treatment","Type 2 diabetes of longer than 12 weeks duration documented in medical records, for example: local laboratory evidence through medical record review of elevated HbA1c (? 6.5% [48 mmol/mol]), elevated plasma glucose (fasting ? 126 mg/dL [7.0 mmol/L], 2-hour ? 200 mg/dL [11.1 mmol/L] during oral glucose tolerance testing, or random value ? 200 mg/dL with classic symptoms, or currently taking medication for treatment of diabetes; AND either"
4708,NCT03070535,"17:42:chronic_disease,61:81:treatment,85:92:treatment","Diabetes: Known type 1 or Type 2 diabetes, currently taking diabetic medications or insulin"
4709,NCT03070535,"7:26:chronic_disease,37:64:chronic_disease,66:90:chronic_disease,96:110:chronic_disease","Major digestive disorders including inflammatory bowel diseases, irritable bowel syndrome, and celiac disease"
4710,NCT03070535,"8:16:treatment,18:30:treatment,47:74:treatment","Use of estrogen, testosterone, and continuous corticosteroid replacements will be excluded, as these may have effects on study outcomes"
4711,NCT03070340,"28:38:allergy_name,111:114:treatment,179:193:treatment",Known allergic reaction to gadolinium; patient may be eligible if the referring physician determines that the MRI is medically necessary and if the patient is willing to undergo pre-medication for contrast allergy
4712,NCT03070145,"24:39:chronic_disease,48:69:chronic_disease,71:105:chronic_disease,111:125:chronic_disease","Examples would include unstable angina, recent myocardial infarction, oxygen-dependent pulmonary disease, and osteoarthritis requiring imminent joint replacement"
4713,NCT03069469,"7:35:chronic_disease,44:55:chronic_disease,64:75:chronic_disease,87:123:chronic_disease","Known human immunodeficiency virus, active hepatitis B, active hepatitis C, or active mycobacterium tuberculosis infection"
4714,NCT03068442,"24:38:chronic_disease,50:69:chronic_disease,110:130:chronic_disease,134:151:cancer,153:165:chronic_disease,,","Other known sources of cardioembolism, including atrial fibrillation, mechanical heart valve, left atrial or ventricular thrombus or intracardiac mass, endocarditis, EF <30%"
4715,NCT03067051,",,,,134:154:treatment,156:173:chronic_disease,188:197:treatment",history of CTCAE v4 grade 3 or greater or persistent (>1 separate episode or symptoms lasting more than 3 months after initiation of medical intervention) grade 2 proctitis attributed to radiation
4716,NCT03061201,",23:37:chronic_disease,41:53:treatment,91:102:chronic_disease,119:140:chronic_disease",Presence of > grade 2 liver fibrosis on elastography for subjects with history of treated Hepatitis C or suspicion of chronic liver disease
4717,NCT03059888,"61:71:chronic_disease,135:146:chronic_disease,148:159:chronic_disease,163:166:chronic_disease","Subject has evidence of active or latent bacterial or viral infections, including positive infectious disease laboratory test result (Hepatitis B, Hepatitis C or HIV)"
4718,NCT03059030,"56:71:allergy_name,73:82:allergy_name,84:93:allergy_name,97:105:allergy_name","History of severe peripheral allergy or intolerance to contrast agents, narcotics, sedatives or atropine that cannot be managed medically"
4719,NCT03058679,",25:40:treatment,,,88:98:treatment,102:112:treatment",Start or change dose of corticosteroids within 1 week of screening or a dose >20mg/day prednisone or equivalent
4720,NCT03058146,"12:33:chronic_disease,35:56:chronic_disease,58:64:chronic_disease","History of major vascular events (myocardial infarction, stroke, etc)"
4721,NCT03058029,"1:7:chronic_disease,9:24:treatment,29:50:chronic_disease,","Angina, coronary bypass, or myocardial infarction within six(6)months prior to Screening Visit"
4722,NCT03056339,"23:49:treatment,59:77:treatment,,130:158:treatment",Patients may continue tyrosine kinase inhibitors or other targeted therapies until at least two weeks prior to administration of lymphodepleting chemotherapy
4723,NCT03056287,"12:36:chronic_disease,38:66:chronic_disease,68:95:chronic_disease,97:119:chronic_disease,121:127:chronic_disease,131:138:chronic_disease","history of congestive heart failure, unstable cardiac arrhythmias, hypertrophic cardiomyopathy, severe aortic stenosis, angina or dyspnea at rest or during ADL's"
4724,NCT03053453,"7:31:treatment,40:63:treatment,67:76:treatment",Prior ipsilateral knee surgery such as ligament reconstruction or osteotomy
4725,NCT03050801,"13:31:chronic_disease,35:55:chronic_disease,69:72:chronic_disease,103:109:chronic_disease,111:128:chronic_disease,130:147:chronic_disease,149:162:chronic_disease,166:182:chronic_disease","Any current major neurological or psychiatric disorder unrelated to TBI, such as (but not limited to) stroke, Parkinson disease, Alzheimer disease, schizophrenia or major depression"
4726,NCT03049189,"1:6:chronic_disease,8:15:chronic_disease,17:31:chronic_disease,36:68:chronic_disease","Renal, hepatic, cardiovascular, or haematological organ dysfunction, potentially interfering with the safety of the study treatments"
4727,NCT03046017,"38:50:treatment,65:82:treatment,84:98:treatment,100:114:chronic_disease,,150:162:treatment","Presence of any contraindications to MRI scanning. For example: cardiac pacemaker, metal implants, claustrophobia, pregnancy, cannot lie still in an fMRI scanner"
4728,NCT03043807,"1:14:treatment,21:33:treatment,35:45:treatment","Antiandrogens (e.g. bicalutamide, nilutamide)"
4729,NCT03043794,"20:25:cancer,29:61:treatment,57:60:treatment","Clearly demarcated tumor on magnetic resonance imaging (MRI), as determined by treating physician (MRI may be done after enrollment if not done prior)"
4730,NCT03042767,"1:41:chronic_disease,65:77:treatment,81:84:treatment",Nonalcoholic fatty liver disease (NAFLD) diagnosis confirmed by liver biopsy or MRI
4731,NCT03042689,"1:14:cancer,32:43:treatment,71:78:treatment",myelofibrosis that have failed ruxolitinib or are ineligible for this therapy
4732,NCT03040726,"23:39:treatment,43:58:treatment,63:74:treatment",Expected to use other 5HT3 antagonists or NK1 antagonists for prophylaxis during the study
4733,NCT03040726,"1:21:treatment,23:30:treatment,32:48:treatment,54:70:treatment,,","Total (T.) bilirubin, albumin, prothrombin time, and serum creatinine tests can be done within 14 days of study enrollment (only if not performed in the last 14 days)"
4734,NCT03038620,"18:46:chronic_disease,54:67:chronic_disease,69:85:chronic_disease","History of other severe psychiatric disorders, e.g., schizophrenia, bipolar disorder"
4735,NCT03037931,"1:28:chronic_disease,30:53:chronic_disease,55:80:chronic_disease,85:91:chronic_disease,","Acute myocardial infarction, acute coronary syndrome, transient ischemic attack, or stroke within 30 days of enrollment"
4736,NCT03037931,",41:73:treatment,75:90:treatment,95:112:treatment","the recent receipt (within 3 months) of erythropoietin stimulating agent, IV iron therapy, or blood transfusion"
4737,NCT03037385,"58:107:cancer,73:78:cancer,132:135:treatment","have a pathologically documented, definitively diagnosed advanced solid tumor with an oncogenic RET fusion previously treated with SOC appropriate for the tumor type and not eligible for any of the other groups"
4738,NCT03036098,"1:16:treatment,25:33:treatment,35:44:treatment,46:55:treatment,57:67:treatment,72:91:treatment,146:167:treatment,171:190:treatment","Prior treatment with an anti-PD1, anti-PDL1, anti-PDL2, anti-CD137, or anti-CTLA4 antibody, or any other antibody or drug specifically targeting T-cell co-stimulation or checkpoint pathways"
4739,NCT03035474,",,50:66:treatment,68:95:treatment,97:130:treatment,132:158:treatment,163:186:treatment","LVEF ? 40% based on last local measurement using echocardiography, multigated acquisition scan, computed tomography (CT) scanning, magnetic resonance imaging, or ventricular angiography"
4740,NCT03034772,"43:55:treatment,63:74:chronic_disease,76:103:chronic_disease,105:142:chronic_disease,144:167:chronic_disease,169:175:chronic_disease","Any contraindication for topical use of a beta-blocker (e.g., bradycardia, decompensated heart failure, chronic obstructive pulmonary disease, reactive airway disease, asthma, etc.)"
4741,NCT03034213,"7:24:cancer,44:56:treatment,,,156:176:cancer,178:201:cancer,206:229:cancer","Known active malignancy present and/or had chemotherapy 12 weeks prior to screening or planned chemotherapy within 12 weeks of treatment with exception of basal cell carcinoma, squamous cell carcinoma, or prostate cancer in situ"
4742,NCT03033212,"7:21:treatment,32:43:treatment,44:54:treatment",Prior spinal surgery excluding laminectomy/discectomy
4743,NCT03030118,"28:62:chronic_disease,64:75:chronic_disease,80:91:chronic_disease","Evidence of infection with human immunodeficiency virus (HIV), Hepatitis B, or Hepatitis C"
4744,NCT03029884,"1:18:chronic_disease,,,39:84:chronic_disease,86:117:chronic_disease,119:132:chronic_disease,134:150:chronic_disease,152:187:chronic_disease","Active depression (BDI > 20) or other untreated or uncontrolled psychiatric illness (active general anxiety disorder, schizophrenia, bipolar disorder, obsessive-compulsive disorder (OCD)"
4745,NCT03029884,"1:4:treatment,,58:65:treatment,74:78:chronic_disease,80:86:chronic_disease,88:98:chronic_disease","MRI done within one year not showing contraindication to surgery such as mass, lesion, hemorrhage or other abnormality near target"
4746,NCT03029806,"15:27:chronic_disease,29:37:chronic_disease,39:45:chronic_disease,47:70:chronic_disease,72:86:chronic_disease,88:94:cancer,96:111:chronic_disease,113:125:chronic_disease,130:146:treatment,","No history of hypertension, diabetes, stroke, coronary artery disease, kidney disease, cancer, thyroid disease, preeclampsia, or hospitalizations in 6 months"
4747,NCT03028350,"12:57:treatment,88:109:treatment,,148:157:treatment",Any use of nonsteroidal anti-inflammatory drugs (NSAIDs) or any drug that inhibits the cyclooxygenase enzyme in the last two weeks before starting treatment
4748,NCT03027388,"27:45:treatment,49:65:treatment,,143:159:treatment","Patients may not have had prior chemotherapy or biologic therapy in the 4 weeks prior to study entry. For patients who have been treated with targeted therapy, 5 half-lives of that therapy (or 28 days, whichever is shorter) must have passed prior to enrollment in the study"
4749,NCT03025139,"20:27:treatment,29:38:treatment,47:70:treatment,","Have completed all surgery, radiation, and/or chemotherapy treatments at least 6 months previously"
4750,NCT03023449,"12:37:chronic_disease,46:52:chronic_disease,56:93:chronic_disease",History of chronic pulmonary disease such as asthma or chronic obstructive pulmonary disease
4751,NCT03022292,"5:39:treatment,85:146:treatment,148:174:treatment,176:193:treatment,195:219:treatment,221:247:treatment,249:272:treatment,288:336:treatment","Any prior treatment of neovascular AMD in the eye proposed for enrollment including previous anti-vascular endothelial factor (anti-VEGF) therapy, photodynamic therapy (PDT), radiation therapy, corticosteroid treatment, surgical treatment for CNV, thermal laser treatment, and any other prior intravitreal treatment for neovascular AMD (except minerals and vitamins)"
4752,NCT03021538,"1:16:chronic_disease,17:31:chronic_disease,42:51:chronic_disease,115:127:treatment",Cystic fibrosis/bronchiectasis/resistant infection patients where surgeon will need to remove both lungs prior to implantation
4753,NCT03019133,"11:31:chronic_disease,33:43:chronic_disease,45:72:chronic_disease,74:84:chronic_disease,86:107:chronic_disease,117:131:chronic_disease","Untreated sleep apnea disorder, narcolepsy, REM sleep behavior disorder, parasomnia, restless leg syndrome or other sleep disorder"
4754,NCT03016871,"34:44:cancer,,97:115:treatment,119:139:cancer,143:178:cancer,183:201:cancer,206:230:cancer,237:253:treatment","Diagnosed or treated for another malignancy within 3 years of enrollment, with the exception of complete resection of basal cell carcinoma or squamous cell carcinoma of the skin, an in situ malignancy, or low-risk prostate cancer after curative therapy"
4755,NCT03016130,"1:35:cancer,49:81:treatment,89:100:treatment,102:111:treatment,113:129:treatment,,","Acute lymphoblastic leukemia (ALL) receiving an intensive induction chemotherapy (e.g., HyperCVAD±R, CALGB9251, Larsons protocol) with an expected duration of neutropenia of ?7 days"
4756,NCT03013543,"14:27:chronic_disease,29:45:chronic_disease,47:67:chronic_disease,234:258:chronic_disease","Diagnosis of schizophrenia, bipolar disorder, personality disorder or other Diagnostic and Statistical Manual of Mental Disorders (DSM-III) disorders that the investigator believes will interfere significantly with study compliance. Neurocognitive disorders affecting ability to consent will not be disqualifying as long as an appropriate guardian able to give consent has been appointed"
4757,NCT03011567,"1:10:chronic_disease,12:34:chronic_disease,36:65:chronic_disease","Hemolysis, Elevated Liver Enzymes, Low Platelet (HELLP) Syndrome"
