,ID,tags,text
5027,NCT01918644,30:68:cancer,Patients with no evidence of regional or distant metastatic disease based on CT scan of the chest/ abdomen/pelvis
5028,NCT01917929,15:55:chronic_disease,"Patient has a neuromuscular or neurosensory deficiency that would create an unacceptable risk of instability, prosthesis fixation failure or complications in postoperative care, or which limits the ability to evaluate the safety and efficacy of the device"
5029,NCT01915095,71:81:treatment,Able to perform some small wrist flexion and extension (measured by a goniometer)
5030,NCT01913106,1:21:cancer,Second active cancer
5031,NCT01912612,14:35:chronic_disease,Uncontrolled narrow-angle glaucoma
5032,NCT01908777,11:32:chronic_disease,Any known cardiac abnormalities
5033,NCT01908777,1:42:cancer,Hepatosplenic Gamma Delta T cell lymphoma
5034,NCT01908777,1:42:treatment,prior autologous or allogeneic transplant
5035,NCT01905046,20:25:treatment,Willing to provide RPFNA and blood samples for correlative research purposes
5036,NCT01903330,13:45:cancer,presence of punctate hemorrhage in the tumor
5037,NCT01901562,6:26:cancer,Have BRCA 1 or 2 mutation
5038,NCT01900093,"12:43:treatment,",Received a live or live attenuated vaccine in the last 30 days before baseline
5039,NCT01896999,68:100:cancer,Patients must have pathologically confirmed relapsed or refractory classical Hodgkin lymphoma (cHL)
5040,NCT01896921,"1:37:chronic_disease,",Chronic active hepatitis B infection as defined by presence of HBsAg
5041,NCT01895777,88:95:allergy_name,Patients who are allergic/sensitive to any component of the study medication including solvent
5042,NCT01895777,1:29:treatment,unfractionated heparin (UFH)
5043,NCT01894061,24:41:treatment,Minimum interval since last drug therapy
5044,NCT01893307,11:25:treatment,Bilateral Neck Radiation
5045,NCT01891812,36:39:treatment,any contraindications to receiving N2O
5046,NCT01890590,39:49:treatment,Inability to deliver target dose with CyberKnife due to normal tissue dose constraints
5047,NCT01884740,32:39:treatment,Because of known concerns with Avastin and wound healing
5048,NCT01884740,1:28:cancer,anaplastic astrocytoma (AA)
5049,NCT01884740,26:42:cancer,radiologically diagnosed brainstem glioma
5050,NCT01883076,20:53:treatment,undergoing planned Stage II palliative Glenn surgery
5051,NCT01877382,80:88:treatment,"Confirmation of TP53 nonmutant status is encouraged, but not required prior to DS-3032b dosing"
5052,NCT01877382,32:59:treatment,current participation in other therapeutic investigational procedures
5053,NCT01876511,28:72:treatment,Requires any other form of systemic or localized antineoplastic therapy while on study
5054,NCT01872975,"15:33:treatment,,",Patients with pathologic staging of ypN0(i+) or ypN0(mol+)
5055,NCT01871766,"1:17:chronic_disease,",Serum creatinine based on age and gender
5056,NCT01871727,1:34:treatment,Prior denileukin diftitox therapy
5057,NCT01871454,70:85:cancer,Pathologic or clinical diagnosis of a new or loco-regional recurrent lung malignancy
5058,NCT01865162,12:39:chronic_disease,History of uncontrolled hyperlipidemia
5059,NCT01864265,12:43:chronic_disease,History of severe congestive heart failure
5060,NCT01864265,41:85:cancer,with the exception of treated and cured squamous or basal cell carcinoma of the skin
5061,NCT01859819,1:53:cancer,B-Cell Anaplastic Large cell Ki 1 positive lymphomas
5062,NCT01859819,1:43:cancer,Primary Mediastinal B-Cell Lymphoma (PMBL)
5063,NCT01853163,35:49:treatment,0.025 mmol per kg body weight for Gadoxetic acid and 0.1 mmol per kg body weight for all other agents
5064,NCT01851694,1:25:chronic_disease,Pancreatic insufficiency
5065,NCT01851369,61:72:treatment,Patients must be able to swallow whole tablets or capsules; nasogastric or G-tube administration is not allowed
5066,NCT01850758,1:35:chronic_disease,Symptomatic lumbar spine pathology (e.g. radicular pain)
5067,NCT01849146,",18:90:treatment",4 weeks from any investigational (not Food and Drug Administration [FDA]-approved) agents
5068,NCT01849146,21:43:treatment,unlimited number of prior therapy regimens
5069,NCT01842399,64:91:treatment,Unable to perform knee strength testing due to reasons such as bilateral knee replacements
5070,NCT01841333,",,24:44:treatment",Between days 28 and 50 post transplantation at the time of initiation of the study drug
5071,NCT01841333,1:18:treatment,azole antifungals
5072,NCT01835626,1:17:treatment,Prior vismodegib or other antagonists of the Hh pathway
5073,NCT01829958,1:26:chronic_disease,Systemic fungal infection
5074,NCT01824836,7:16:treatment,daily analgesic medication for active
5075,NCT01822522,1:42:treatment,Prior treatment with cabozantinib (XL184)
5076,NCT01822522,",,,182:194:treatment","men treated or enrolled on this protocol must also agree to use adequate contraception prior to the study, for the duration of study participation, and 6 months after completion of cabozantinib administration"
5077,NCT01821690,"4:13:treatment,",No surgeries planned during the 91-day participation
5078,NCT01817751,12:41:treatment,Current or prior valproic acid treatment is allowed
5079,NCT01815359,70:80:treatment,Any condition that would preclude the ability to deliver appropriate IP therapy
5080,NCT01812174,123:156:treatment,"Patients who are sufficiently ill to warrant replacement of their diseased natural or prosthetic valve, based on standard cardiovascular diagnostic workups"
5081,NCT01811368,1:20:chronic_disease,Alcoholic hepatitis
5082,NCT01811368,18:51:treatment,Patients fit for non-myeloablative transplantation or best treatment that have an available matched (9/10 or better) related or unrelated donor
5083,NCT01810588,1:35:chronic_disease,Chronic myeloproliferative disease
5084,NCT01809002,1:24:chronic_disease,Peripheral Nerve Injury
5085,NCT01807897,"21:40:treatment,",No change in active cardiac medications for 4 weeks prior to randomization
5086,NCT01807611,10:22:cancer,"If prior CNS leukemia, it must be treated and in CNS CR"
5087,NCT01804634,1:25:cancer,Metastatic Ewing Sarcoma
5088,NCT01804634,1:21:cancer,ganglioneuroblastoma
5089,NCT01804465,"1:27:treatment,,,","Prior radiopharmaceuticals (strontium, samarium) must be completed ? 8 weeks prior to enrollment"
5090,NCT01799538,1:21:chronic_disease,Cognitive Impairment
5091,NCT01799538,22:67:treatment,high serum levels of vascular endothelial growth factor D (VGEF-D)(1)
5092,NCT01795313,"28:42:treatment,",Patients may have received re-irradiation but not to the index lesion within 4 weeks
5093,NCT01794793,"1:19:treatment,,,",Male sterilization (at least 6 months prior to enrolling). For female patients on the study the vasectomized male partner should be the sole partner for that patient
5094,NCT01794559,25:41:chronic_disease,"History of, or current, open head trauma"
5095,NCT01793519,26:40:treatment,Unwilling to discontinue anti-TNF agent
5096,NCT01791543,"1:33:chronic_disease,",Thrombotic myocardial infarction within the preceding two (2) months
5097,NCT01789333,1:19:chronic_disease,Thinning of cornea
5098,NCT01787682,"13:18:chronic_disease,",Presence of fever within the last 3 days
5099,NCT01787409,30:55:treatment,Capable of swallowing intact study medication capsules
5100,NCT01787409,50:69:treatment,patient is permitted to participate in any other therapeutic therapy for their disease as long as it does not concern vitamin D
5101,NCT01782599,",27:37:treatment",Be pregnant (measured via urinalysis)
5102,NCT01777035,1:19:chronic_disease,Terminal condition
5103,NCT01774019,1:38:treatment,Previous biliary drainage by ERCP/PTC
5104,NCT01773707,18:38:chronic_disease,Have evidence of active EBV infection
5105,NCT01773694,",,66:80:treatment",will not be returning to the dermatology clinic in 7-14 days for suture removal
5106,NCT01766297,32:48:cancer,Histologic examination showing invasive lobular histology
5107,NCT01766297,28:53:cancer,Must have pathology proven invasive ductal carcinoma
5108,NCT01763970,1:19:cancer,tumor malignancies must meet certain criteria to be eligible
5109,NCT01760655,",,85:115:chronic_disease",Patients with life expectancy of < 6 months for reasons other than their underlying hematologic/oncologic disorder
5110,NCT01757418,"1:41:treatment,",Vaccination with a live attenuated virus in the preceding 6 weeks
5111,NCT01756040,1:32:chronic_disease,Lethal chromosome abnormalities
5112,NCT01754779,",,26:36:treatment",>300mg/d in men prior to indapamide use
5113,NCT01754298,23:43:treatment,Completed a course of conservative therapy
5114,NCT01754298,1:24:chronic_disease,osteogenesis imperfecta
5115,NCT01750567,7:29:chronic_disease,Known diabetes (type 1 or 2)
5116,NCT01743950,1:18:cancer,"Recurrent disease based on combination of clinical, imaging or histologic confirmation"
5117,NCT01742182,8:28:treatment,Use of hypno-sedative drugs for sleep or stimulants
5118,NCT01737502,1:20:chronic_disease,labile hypertension
5119,NCT01734512,"29:71:treatment,",Patients should not receive immunization with attenuated live vaccines within one week of study entry or during study period
5120,NCT01730794,",34:48:chronic_disease",Equal to or greater than 3 total organ failures
5121,NCT01730118,",,,,,,,212:225:treatment","Willingness of female and male subjects to use effective contraception e.g. oral contraceptives, barrier device, intrauterine device, or condoms, during the study and for three months following the last dose of study vaccine"
5122,NCT01726257,1:36:chronic_disease,Proximal non-aneurysmal aortic neck
5123,NCT01720836,4:25:treatment,No prior vaccine therapy
5124,NCT01716806,44:70:cancer,"Histopathologically-confirmed diagnosis of classical Hodgkin lymphoma (Parts A, B, C, D, and E)"
5125,NCT01715571,"15:35:chronic_disease,,,",mild-moderate erectile dysfunction based on International Index of Erectile Function (IIEF) erectile function score 13-25
5126,NCT01714596,100:129:chronic_disease,"Patients likely to have severe problems maintaining follow-up, including patients diagnosed with a severe psychiatric conditions, patients who live too far outside the hospital's catchment area"
5127,NCT01712308,1:18:treatment,Prior sotatercept
5128,NCT01705119,8:30:chronic_disease,Active gastrointestinal blood loss
5129,NCT01703949,"1:19:treatment,",Radioimmunotherapy within 12 weeks
5130,NCT01703117,"27:36:treatment,",Subjects who have been on donepezil for longer than 5 years
5131,NCT01697930,",123:182:treatment","Inability or refusal to have at least one peripheral intravenous line for intravenous access (as applicable to the day of [18F] 4-L-Fluoroglutamine (2S,4R) injection and blood draws.)"
5132,NCT01697865,1:24:chronic_disease,Teres minor dysfunction
5133,NCT01697371,34:46:treatment,Tense ascites requiring frequent paracentesis
5134,NCT01697293,"1:18:treatment,",tamoxifen therapy or other hormonal agents should be discontinued at least 1 week before the patient is enrolled on this study
5135,NCT01696734,1:20:chronic_disease,Torsades de pointes
5136,NCT01695967,1:39:chronic_disease,congenital head and neck malformations
5137,NCT01690468,102:108:allergy_name,History of allergic reactions attributed to compounds of similar chemical or biologic composition to TCN-PM
5138,NCT01690468,20:38:cancer,platinum-resistant epithelial ovarian
5139,NCT01685411,14:48:treatment,eligible for TBI containing preparative regimen
5140,NCT01684397,24:62:chronic_disease,History of symptomatic chronic congestive heart failure (CHF)
5141,NCT01681589,"1:13:chronic_disease,",Brain Injury at least 6 months prior
5142,NCT01676753,37:57:chronic_disease,"Patient has known history of active Hepatitis A, B, or C"
5143,NCT01676259,"5:20:treatment,",All radiology scans must be performed within 28 days prior to registration
5144,NCT01676259,1:15:cancer,in situ cancer
5145,NCT01675154,1:28:chronic_disease,Type I hyperlipoproteinemia
5146,NCT01668602,"9:19:chronic_disease,","Neglect/hemianopia, or unexplained dizziness in last 6 months"
5147,NCT01666769,23:64:treatment,Supported with either venoarterial (VA) or venovenous (VV) ECMO
5148,NCT01660607,",,22:54:chronic_disease",Complex karyotype(?3 clonal chromosomal abnormalities)
5149,NCT01660607,1:30:treatment,hematopoietic cell transplant
5150,NCT01659541,1:38:chronic_disease,Spinal cord injury C8 level or higher
5151,NCT01653093,34:50:cancer,Patients with known or suspected prostate disease based on clinical data
5152,NCT01652092,1:36:chronic_disease,Chronic Granulomatous Disease (CGD)
5153,NCT01652092,14:48:chronic_disease,Other severe Combined Immune Deficiencies (CID)
5154,NCT01648751,"10:41:treatment,",Previous bilateral salpingo-oophorectomy (women with 1 ovary will be eligible)
5155,NCT01648023,"15:37:chronic_disease,,",Patients with liver-dominant disease defined as ?80% tumor burden confined to the liver
5156,NCT01647321,19:60:chronic_disease,Subjects having a Stage 2 or greater sacral decubitus ulcer
5157,NCT01643473,18:41:chronic_disease,Have significant psychiatric comorbidity
5158,NCT01639508,1:34:treatment,Prior treatment with cabozantinib
5159,NCT01639508,1:24:chronic_disease,intra-abdominal abscess
5160,NCT01631617,33:56:treatment,Subjects must be co-enrolled in NIH protocol 08-HG-0059
5161,NCT01626079,70:91:chronic_disease,American College of Cardiology /American Heart Association (ACC/AHA) Stage D heart failure
5162,NCT01626079,",,65:99:treatment,",Mitral valve orifice area < 4.0 cm2 assessed by site based on a transthoracic echocardiogram (TTE) within 90 days prior to subject registration
5163,NCT01626079,18:56:treatment,Subjects in whom transesophageal echocardiography (TEE) is contraindicated or high risk
5164,NCT01626079,"1:46:treatment,",Transcatheter aortic valve replacement (TAVR) within 30 days prior to subject registration
5165,NCT01625923,24:35:chronic_disease,Subject has pronounced dehydration
5166,NCT01625234,23:40:chronic_disease,patients with a known ALK 1198 mutation
5167,NCT01624090,1:8:treatment,Dextran
5168,NCT01624090,61:81:treatment,"Normal ionized calcium, magnesium and phosphorus (can be on oral supplementation)"
5169,NCT01624090,1:20:treatment,Thrombolytic agents
5170,NCT01623167,"1:23:chronic_disease,,",Severe aplastic anemia characterized by Bone marrow cellularity less than 30 percent
5171,NCT01620216,11:43:treatment,No active graft versus host disease (GVHD)
5172,NCT01617161,1:38:chronic_disease,Chronic obstructive pulmonary disease exacerbation
5173,NCT01616108,1:21:chronic_disease,Paralytic strabismus
5174,NCT01614197,"12:26:treatment,",A positive fungal culture within 30 days
5175,NCT01614197,"29:50:treatment,,",Patients must have been off blinatumomab infusion for at least 4 days and all drug-related toxicity must have resolved to grade 2 or lower as outlined in the inclusion and exclusion criteria
5176,NCT01608438,110:130:treatment,"Administration of drugs that potentially lower seizure threshold [62], without concomitant administration of anticonvulsant drugs which potentially protect against seizures occurrence"
5177,NCT01600040,1:28:cancer,endometrial stromal sarcoma
5178,NCT01599559,200:245:cancer,"Patients must have histological confirmation of the diagnosis (it is recommended that the immunohistochemical panel includes: CD45, CD20, CD30, CD15, CD10, BCL6, BCL2, MUM-1), and in addition have a dominant mass within the anterior mediastinum"
5179,NCT01597518,21:29:allergy_name,Hypersensitivity to riluzole or any of its components
5180,NCT01597518,1:11:treatment,Mexiletine
5181,NCT01597518,1:14:treatment,Thiabendazole
5182,NCT01595529,56:64:allergy_name,A child with known anaphylactic allergies to the study products
5183,NCT01595529,11:40:chronic_disease,Confirmed UTI (Urinary Tract Infection) diagnosis
5184,NCT01595529,1:11:chronic_disease,flank pain
5185,NCT01595061,54:90:cancer,"Patients with locally advanced, previously untreated squamous cell carcinoma of the vulva"
5186,NCT01589263,"13:36:treatment,",Enrolled in another treatment trial for any disease within the past 30 days
5187,NCT01589263,",,67:76:treatment",Serum prostate specific antigen (PSA) level greater than 8 ng/ml (Hybritech)
5188,NCT01584076,59:75:treatment,Inability to swallow pills equivalent in size to the 5 mg donepezil tablet
5189,NCT01584076,"1:19:treatment,",Strabismus surgery planned within 22 weeks
5190,NCT01581580,18:20:chronic_disease,The diagnosis of ET will be confirmed on clinical examination in the NIH Movement Disorders Clinic (the diagnosis of ET will be based on bilateral
5191,NCT01573754,1:24:chronic_disease,Blistering skin lesions due to another condition
5192,NCT01572480,",84:94:treatment","Absence of lytic bone lesion on X-ray, CT, or PET/CT and not more than 1 lesion on spinal MRI"
5193,NCT01572480,1:31:treatment,Treatment with corticosteroids for other indications is permitted
5194,NCT01570998,1:20:cancer,Multicentric cancer in the same breast as diagnosed by clinical examination
5195,NCT01570998,1:25:treatment,prior in-field radiation
5196,NCT01570816,1:20:chronic_disease,severe osteoporosis
5197,NCT01568918,1:22:treatment,Cervical Foraminotomy
5198,NCT01568918,1:23:chronic_disease,Lumbar Anterior Fusion
5199,NCT01568918,1:19:treatment,Lumbar Laminectomy
5200,NCT01568255,24:38:treatment,An indication to be on statin therapy
5201,NCT01568177,21:31:treatment,Contraindication to Dobutamine
5202,NCT01568177,13:34:chronic_disease,significant aortic valve stenosis
5203,NCT01562626,13:24:chronic_disease,Presence of GI bleeding
5204,NCT01555905,16:41:chronic_disease,Diagnosis of a primary pulmonary disease
5205,NCT01555554,1:20:treatment,Sub-arachnoid block (spinal)
5206,NCT01554410,41:64:cancer,"Histologically-proven, invasive primary carcinoma of the cervix"
5207,NCT01554371,21:40:chronic_disease,"Patients with other significant disease or disorders that, in the Investigator's opinion"
5208,NCT01553942,7:23:treatment,Prior EGFR TKI therapy
5209,NCT01547429,1:29:chronic_disease,Chronic or recurrent uveitis or history of the same
5210,NCT01543490,"10:24:treatment,",Have had eyelid surgery in the study eye within twelve (12) months prior to Visit 1 or plan to have eyelid surgery during the study
5211,NCT01542879,58:72:allergy_name,patients with a positive history of allergic reaction to iron compounds or other severe allergic reactions
5212,NCT01538966,23:35:cancer,The patient harbors a macroadenoma with visual field defects due to chiasmatic compression
5213,NCT01534104,"1:33:cancer,","Primary or secondary brain tumor (enhancing mass lesion ± nonenhancing abnormality), known or suspected, located near (< 2 cm) any portion of the motor cortex"
5214,NCT01532687,13:27:treatment,Implants of levonorgestrel
5215,NCT01532687,24:81:treatment,Measurable disease per Response Evaluation Criteria in Solid Tumors (RECIST) 1.1
5216,NCT01530958,1:18:treatment,Kidney transplant recipients
5217,NCT01525901,8:17:chronic_disease,closed epiphyses
5218,NCT01522768,"59:79:treatment,,",HER2 overexpression and/or amplification as determined by immunohistochemistry (3+) or FISH (?2.0)
5219,NCT01522768,",,107:115:treatment","Patients aged 18 years or older, as no dosing or adverse event data are currently available on the use of afatinib in patients <18 years of age"
5220,NCT01508390,"21:30:cancer,,",Moderate high risk: Stage cT3 and Gleason 7 and any prostate-specific antigen
5221,NCT01505569,",67:88:treatment,,",Camera method is NOT allowed as measure of GFR prior to or during Consolidation therapy for patients with GFR or creatinine clearance of < 100 ml/min/1.73m2.)
5222,NCT01505569,33:48:treatment,"Organ Function, Arm C (to begin TI chemotherapy)"
5223,NCT01505569,1:56:cancer,Supra-tentorial Primative Neuro-Ectodermal Tumor (PNET)
5224,NCT01505062,20:47:treatment,Participation in a prior gene transfer therapy study
5225,NCT01504373,1:34:chronic_disease,Congenital cyanotic heart defects
5226,NCT01500551,1:19:chronic_disease,Chronic infections
5227,NCT01495637,16:33:treatment,Presence of an endotracheal tube at the time of enrollment
5228,NCT01494662,4:32:treatment,No prior therapy with neratinib
5229,NCT01494324,30:58:cancer,Patients with diagnosed with secondary hepatic malignancy
5230,NCT01474889,"1:63:treatment,",Treatment with any anti-diabetic medication other than insulin within 4 weeks of enrollment
5231,NCT01473628,32:70:treatment,Patient with concurrent use of complementary or alternative medicines
5232,NCT01465100,22:36:chronic_disease,Subject has positive HIV serostatus
5233,NCT01464034,1:15:chronic_disease,POEMS syndrome
5234,NCT01464034,1:32:chronic_disease,Waldenström's macroglobulinemia
5235,NCT01459107,1:26:treatment,Below-shoulder amputation
5236,NCT01459107,1:22:chronic_disease,Paralysis of ischemic or traumatic origin
5237,NCT01459107,1:14:chronic_disease,Toxoplasmosis
5238,NCT01453088,"1:38:chronic_disease,",Sensory peripheral neuropathy grade 4 within 14 days of enrollment
5239,NCT01446094,24:44:treatment,Scheduled for invasive coronary angiography
5240,NCT01444209,45:80:cancer,Pathological or radiographic diagnosis of a pan-invasive pituitary macroadenoma
5241,NCT01436968,30:54:treatment,Patients planning to receive whole pelvic irradiation
5242,NCT01433315,54:86:chronic_disease,The investigators will exclude subjects who have any medical or psychiatric disorders
5243,NCT01430390,1:38:treatment,Previous infusion of CD19 CAR T cells at another institution
5244,NCT01422746,1:18:chronic_disease,Hyperandrogenemic
5245,NCT01422005,26:43:chronic_disease,Subjects must have had a unilateral stroke
5246,NCT01421797,"9:17:treatment,",Morning Cortisol <5 g/dL
5247,NCT01421095,1:33:treatment,pelvic or total body irradiation
5248,NCT01419561,1:21:chronic_disease,Altered mental state
5249,NCT01415882,"1:15:treatment,",Anthracyclines =< 14 days prior to registration
5250,NCT01407809,"8:28:chronic_disease,","Severe visual function loss, defined as grades 4 and 5 on the Humphrey Visual Field Analyzer SITA Standard 24-2 Test grading scale (Table 4) at initial presentation"
5251,NCT01399476,1:43:treatment,Previous mediastinal or esophageal surgery
5252,NCT01389024,19:43:chronic_disease,Other significant organ system dysfunction
5253,NCT01384513,"1:29:treatment,,,,,",ematopoietic Cell Transplant-Comorbidity Index (HCT-CI) Score > 4 points for patients ? 60 years old or > 5 points for patients < 60
5254,NCT01379573,15:38:chronic_disease,developmental tricuspid valve disease
5255,NCT01373112,21:43:treatment,Medically unfit for operative intervention
5256,NCT01371630,"15:38:cancer,",Patients with refractory-relapsed ALL of any age are eligible
5257,NCT01367444,"83:110:treatment,,",Enlargement in the area of central macular retinal thinning/photoreceptor loss by ocular coherence tomography at a rate of ?0.5 mm^2
5258,NCT01367444,",,65:79:treatment",Reduction in macular mean sensitivity of ?1.2 dB as assessed by microperimetry
5259,NCT01366612,7:25:chronic_disease,Known amyloid deposition in heart
5260,NCT01364363,",,19:45:treatment",Weight < 70kg for cord blood transplantation
5261,NCT01356290,1:20:chronic_disease,Active peptic ulcer
5262,NCT01351103,1:25:chronic_disease,Pathologic bone fracture
5263,NCT01341080,33:55:chronic_disease,Subjects will be diagnosed with Parkinson Disease (PD) by the UK Brain Bank criteria
5264,NCT01333046,31:40:treatment,multiply relapsed patients in remission who are at a high risk of relapse
5265,NCT01313533,",44:79:treatment",Any patient was has undergone more than 20 computerized tomography (CAT) scans
5266,NCT01312857,41:64:treatment,"However, patients who have responded to prior anti-EGFR therapy are eligible"
5267,NCT01293214,25:49:treatment,Single dominant hand or multiple limb amputation
5268,NCT01280669,12:30:chronic_disease,History of herpetic infection in the study eye or adnexa
5269,NCT01280669,1:19:chronic_disease,Pupillary dilation inadequate for quality fundus photography in the study eye
5270,NCT01269034,1:30:chronic_disease,juvenile rheumatoid arthritis
5271,NCT01261728,1:39:treatment,Prior radiation therapy to the bladder
5272,NCT01245712,1:36:treatment,Prior radiation to the index breast
5273,NCT01243931,6:23:chronic_disease,Deep corneal opacities and irregularities
5274,NCT01239160,21:111:cancer,have a diagnosis of primary or secondary late Stage 2 or 3 unilateral or bilateral lower extremity lymphoedema
5275,NCT01220583,",,71:95:cancer",High-grade acinic cell carcinoma or high-grade (>30% solid component) adenoid cystic carcinoma
5276,NCT01200940,1:34:chronic_disease,"Psychiatric or cognitive disorder that will, in the opinion of the investigators, limit the subject's ability to provide informed consent, or to comply with study procedures"
5277,NCT01189786,1:24:chronic_disease,Psychiatric disturbance
5278,NCT01187368,51:68:treatment,Patients with an unacceptable risk for successful LVAD implantation and maintenance
5279,NCT01185210,14:36:chronic_disease,Diagnosis of fructose malabsorption
5280,NCT01185132,"1:31:cancer,",Microscopic multifocal disease is only allowed when the entire span of identified disease measures 3.0 cm or less
5281,NCT01185132,"1:20:chronic_disease,",microscopic disease greater than 3.0 cm
5282,NCT01184547,1:22:chronic_disease,Malignant neuroleptic hyperthermia
5283,NCT01174121,42:72:treatment,Grade 3 or 4 major organ irAEs following treatment with anti-PD-1/PD-L1
5284,NCT01174108,1:24:treatment,Telomere Length Testing
5285,NCT01128816,30:54:chronic_disease,Exercise capacity limited by class IV angina pectoris
5286,NCT01099644,",,83:106:treatment,,",Pregnancy testing will be carried out within two weeks prior to administration of radioiodinated Burtomab in females of childbearing age
5287,NCT01072370,64:81:chronic_disease,Clinical evidence of a non-progressive motor disability due to brain dysfunction
5288,NCT01072370,1:39:chronic_disease,Severe intrauterine growth restriction
5289,NCT01059786,58:74:treatment,Efficacy and/or safety of immunization during periods of B-cell depletion have not been adequately studied
5290,NCT01050855,1:76:chronic_disease,Immunodysregulation polyendocrinopathy enteropathy X-linked (IPEX) syndrome
5291,NCT01050855,8:32:cancer,severe Langerhans histiocytosis
5292,NCT01037790,1:37:cancer,ER positive metastatic breast tumors (data now shows all to be Rb positive.)
5293,NCT01028846,12:15:chronic_disease,History of CAD
5294,NCT01011777,1:24:chronic_disease,Grade IV hydronephrosis (Grade III dilation plus parenchymal thinning)
5295,NCT01011777,57:81:chronic_disease,"Renal ultrasound demonstrating Society of Fetal Urology Grade III hydronephrosis (widely split renal pelvis, renal calices uniformly dilated, no parenchymal thinning)"
5296,NCT00985205,"10:30:treatment,",Received glutamine supplement for > 24 hrs prior to randomization
5297,NCT00975520,10:31:treatment,Complete macroscopic resection of all known disease
5298,NCT00969332,1:22:treatment,Anticoagulant therapy
5299,NCT00967785,27:32:chronic_disease,Absence of a diagnosis of WHIMS
5300,NCT00967577,",,43:84:chronic_disease","Platelet count <150,000/mm3 or history of platelet count abnormality or dysfunction"
5301,NCT00959140,"1:5:treatment,,",DLCO (alveolar diffusion capacity for carbon monoxide) (corrected for hemoglobin) ? 50% of predicted
5302,NCT00946192,",62:76:chronic_disease,,,,","absence of menses for > three months (74) within a period of oligomenorrhea (cycle length > six weeks) for >six months, or absence of menarche at >16 years"
5303,NCT00929006,23:46:allergy_name,History of allergy to micronized progesterone
5304,NCT00926237,39:54:chronic_disease,Subjects must not have any history of Bipolar Disease
5305,NCT00924027,41:80:treatment,Patients currently receiving concurrent investigational chemotherapeutic agents
5306,NCT00920972,1:19:chronic_disease,Invasive infection
5307,NCT00919503,"19:36:treatment,",Receiving another experimental drug within 4 weeks of initiation of conditioning (day -6) unless approved by the PI
5308,NCT00914823,23:47:treatment,willing to complete a dopamine agonist washout
5309,NCT00911560,"1:23:chronic_disease,",bone marrow metastases plus high urine catecholamine levels
5310,NCT00909909,1:20:cancer,Medullary carcinoma
5311,NCT00909909,1:20:cancer,Papillary carcinoma
5312,NCT00904046,15:45:chronic_disease,Subjects with uric acid kidney stone disease
5313,NCT00902720,21:49:treatment,patients undergoing elective removal of an ovary for fertility preservation only
5314,NCT00887146,35:42:cancer,Patients with codeleted low grade gliomas must also be considered high risk by exhibiting one or more of the following characteristics
5315,NCT00881660,24:79:chronic_disease,"Confirmed diagnosis of severe or extremely severe left, right or bilateral CDH of the fetus"
5316,NCT00881660,1:11:chronic_disease,Severe CDH: -Fetal liver herniated into the hemithorax
5317,NCT00872950,22:41:allergy_name,"Known sensitivity to 3,4-DIAMINOPYRIDINE"
5318,NCT00862446,"13:26:treatment,",Anticipated TPN treatment for at least one month
5319,NCT00857207,"1:24:chronic_disease,",Frontal Lobe impairment will be determined by 1.5 standard deviations below the mean on either the D-KEFS Color Word Interference Testorthe EXAMINER composite score
5320,NCT00846742,12:20:cancer,defined as Stage IB
5321,NCT00819208,21:33:cancer,Synchronous primary colon cancer
5322,NCT00799864,31:78:chronic_disease,Has diagnosed with documented human immuno deficiency virus (HIV-1) infection
5323,NCT00788164,1:27:chronic_disease,Human papillomavirus (HPV) 16-positive disease by PCR
5324,NCT00788164,15:19:allergy_name,No allergy to eggs
5325,NCT00788164,"4:28:treatment,",No investigational agent(s) within the past 6 months
5326,NCT00788164,1:38:chronic_disease,Traumatic or pruritic skin conditions
5327,NCT00738101,"24:45:treatment,",Be expected to require intravenous nutrition for at least an additional 28 days
5328,NCT00737893,30:56:chronic_disease,The patient has a history of high or low blood pressure that is not controlled
5329,NCT00737893,42:50:treatment,The patient is taking medications called nitrates
5330,NCT00734877,",,46:69:cancer","Zubrod ? 2, unless solely due to symptoms of MM-related bone disease"
5331,NCT00720785,",30:53:treatment",At least 2 weeks since prior palliative radiotherapy
5332,NCT00720785,1:27:cancer,metastatic Ewing's sarcoma
5333,NCT00719888,"11:35:treatment,",Any prior myeloablative transplant within the last 6 months
5334,NCT00719888,49:75:treatment,UCB units will be selected according to current umbilical cord blood graft selection algorithm
5335,NCT00719888,",142:159:treatment",these patients must be discussed with the PI prior to enrollment; patients persistently aplastic for greater than one month since completing last chemotherapy are also eligible with PI approval
5336,NCT00716066,16:50:chronic_disease,Concordant for autoimmune neurological disease(s) as determined by neurological evaluation
5337,NCT00716066,",47:60:treatment",Patients must have failed at least 2 lines of stand therapy as outlined for the specific diseases
5338,NCT00716066,1:25:chronic_disease,Rasmussen's encephalitis
5339,NCT00715611,1:18:treatment,Prior nephrectomy on the contralateral side of MPM
5340,NCT00713492,29:52:chronic_disease,Current or prior history of serious medical illness
5341,NCT00711373,1:10:chronic_disease,Blindness: blind amputees may be poor candidates because sensory return in the hand may not provide sufficient protective sensation
5342,NCT00703105,59:84:cancer,Patients must have a histologic or cytologic diagnosis of epithelial ovarian cancer
5343,NCT00703105,133:151:treatment,"there is an unknown but potential risk for adverse events in nursing infants, breastfeeding should be discontinued if the mother is treated with Ontak"
5344,NCT00673842,",22:42:treatment",> / = 3 months after coronary angioplasty
5345,NCT00673842,3:28:treatment,a cardiac resynchronization device
